,predict_adr
16137,79.95464
16138,96.53141
16139,125.56636
16140,79.95464
16141,78.64849
16142,79.95464
16143,71.56363
16144,146.21358
16145,146.03314
16146,104.59493
16147,113.38914
16148,104.75412
16149,38.485897
16150,75.305626
16151,91.75666
16152,85.9469
16153,42.004936
16154,86.02773
16155,96.36096
16156,96.36096
16157,100.86219
16158,100.86219
16159,66.57108
16160,81.847206
16161,96.36096
16162,75.305626
16163,75.305626
16164,75.305626
16165,76.40234
16166,29.707706
16167,118.44256
16168,82.669395
16169,152.25363
16170,98.30078
16171,29.864887
16172,66.82699
16173,92.89793
16174,118.12649
16175,14.264802
16176,123.034096
16177,118.07474
16178,41.343346
16179,85.23702
16180,123.765305
16181,97.15899
16182,75.50974
16183,159.01636
16184,75.10531
16185,95.58588
16186,65.88523
16187,76.62813
16188,96.67522
16189,118.44256
16190,119.99299
16191,47.182205
16192,163.56686
16193,78.78935
16194,110.24716
16195,107.79071
16196,118.99779
16197,147.3388
16198,96.64735
16199,178.25764
16200,94.86196
16201,117.60025
16202,123.034096
16203,106.469086
16204,79.95464
16205,101.29508
16206,75.45092
16207,68.85185
16208,79.95464
16209,68.6004
16210,86.02773
16211,86.02773
16212,68.85185
16213,106.82138
16214,137.68495
16215,98.8927
16216,114.24627
16217,68.85185
16218,147.92728
16219,68.85185
16220,68.85185
16221,68.85185
16222,68.85185
16223,69.18141
16224,68.85185
16225,68.85185
16226,184.7637
16227,107.79071
16228,86.02773
16229,68.85185
16230,68.85185
16231,68.85185
16232,68.86851
16233,68.85185
16234,68.6004
16235,99.64136
16236,68.6004
16237,96.53141
16238,148.35204
16239,68.85185
16240,68.85185
16241,68.85185
16242,86.02773
16243,68.85185
16244,68.85185
16245,68.85185
16246,68.6004
16247,93.7585
16248,107.79071
16249,68.85185
16250,68.85185
16251,119.125305
16252,68.85185
16253,68.85185
16254,115.881386
16255,68.85185
16256,140.45456
16257,184.7637
16258,68.86851
16259,68.85185
16260,68.85185
16261,79.95464
16262,68.85185
16263,97.15899
16264,146.043
16265,68.6004
16266,96.53141
16267,99.64136
16268,86.02773
16269,88.07075
16270,86.02773
16271,47.183372
16272,68.6004
16273,107.968544
16274,68.6004
16275,74.14477
16276,37.299103
16277,39.285053
16278,75.45092
16279,92.25755
16280,98.29348
16281,75.45092
16282,79.95464
16283,69.18141
16284,99.64136
16285,69.18141
16286,69.18141
16287,75.45092
16288,100.91918
16289,185.38106
16290,101.797455
16291,113.2558
16292,151.54956
16293,65.94013
16294,93.90939
16295,117.87807
16296,117.87807
16297,60.27647
16298,68.6004
16299,79.95464
16300,126.30937
16301,86.02773
16302,79.95464
16303,68.6004
16304,63.854156
16305,68.86851
16306,82.09317
16307,96.73548
16308,87.572136
16309,1.9027315
16310,122.856636
16311,120.57299
16312,114.85682
16313,117.7774
16314,125.40327
16315,103.965385
16316,146.07474
16317,82.30032
16318,81.752945
16319,209.04527
16320,87.572136
16321,55.864494
16322,81.752945
16323,118.68441
16324,18.71867
16325,56.46222
16326,118.30551
16327,48.957817
16328,135.2302
16329,141.6461
16330,110.68252
16331,117.831604
16332,124.51618
16333,60.821392
16334,60.821392
16335,116.269295
16336,120.07294
16337,54.33512
16338,51.651382
16339,30.786606
16340,33.870686
16341,130.02145
16342,83.24213
16343,55.21466
16344,123.96852
16345,119.63187
16346,130.56584
16347,131.22583
16348,185.13623
16349,110.680046
16350,38.97689
16351,106.64967
16352,113.2787
16353,167.01915
16354,41.475506
16355,177.26804
16356,38.207176
16357,85.81128
16358,51.593563
16359,60.495598
16360,60.495598
16361,74.81007
16362,96.64735
16363,121.18809
16364,102.96169
16365,118.700035
16366,182.18657
16367,130.56584
16368,112.81854
16369,120.07294
16370,33.870686
16371,33.870686
16372,105.46767
16373,94.97952
16374,161.83409
16375,76.67303
16376,88.844604
16377,50.787365
16378,88.86213
16379,82.30032
16380,82.734665
16381,52.034683
16382,52.034683
16383,64.94705
16384,64.94705
16385,22.002909
16386,19.407318
16387,70.91115
16388,108.477684
16389,165.8406
16390,61.43759
16391,27.205616
16392,227.2638
16393,82.76952
16394,22.002909
16395,200.65761
16396,74.68449
16397,100.65273
16398,144.90643
16399,144.4798
16400,100.65273
16401,106.9886
16402,159.5381
16403,100.65273
16404,100.65273
16405,104.42019
16406,104.42019
16407,104.42019
16408,104.42019
16409,141.56038
16410,125.14401
16411,141.56038
16412,60.962753
16413,69.653755
16414,68.982185
16415,60.962753
16416,88.26857
16417,83.96817
16418,145.46346
16419,114.76864
16420,153.71165
16421,102.49313
16422,104.42019
16423,163.86424
16424,153.54407
16425,104.42019
16426,104.42019
16427,100.65273
16428,121.80993
16429,121.542984
16430,69.04717
16431,153.12288
16432,107.83057
16433,100.65273
16434,24.81139
16435,76.7881
16436,151.71223
16437,76.7881
16438,126.27172
16439,76.7881
16440,76.7881
16441,25.892927
16442,116.287056
16443,76.7881
16444,76.7881
16445,97.71469
16446,128.41997
16447,127.48244
16448,121.80993
16449,134.64685
16450,121.80993
16451,76.7881
16452,76.7881
16453,76.7881
16454,76.7881
16455,134.64685
16456,76.67303
16457,76.7881
16458,72.51229
16459,75.14511
16460,100.65273
16461,66.20272
16462,40.322845
16463,102.79846
16464,76.7881
16465,104.42019
16466,100.65273
16467,98.140434
16468,56.566757
16469,149.1628
16470,49.268898
16471,100.65273
16472,100.65273
16473,120.907745
16474,104.78032
16475,110.78928
16476,110.78928
16477,108.18025
16478,110.78928
16479,104.78032
16480,110.78928
16481,110.78928
16482,72.63761
16483,110.78928
16484,110.78928
16485,110.78928
16486,75.603966
16487,120.907745
16488,2.561452
16489,72.12051
16490,14.568268
16491,2.561452
16492,56.593807
16493,110.78928
16494,154.52603
16495,39.59479
16496,77.599106
16497,48.539078
16498,119.4737
16499,27.426437
16500,34.75231
16501,38.699085
16502,82.11635
16503,129.04932
16504,26.264862
16505,112.54041
16506,148.03487
16507,98.45392
16508,129.56754
16509,127.681755
16510,109.65793
16511,158.59157
16512,85.676506
16513,155.11926
16514,143.1324
16515,96.725006
16516,114.405945
16517,100.01141
16518,39.17205
16519,55.858723
16520,52.43234
16521,50.86724
16522,47.78495
16523,159.53987
16524,112.56709
16525,125.3197
16526,32.676937
16527,115.63088
16528,114.405945
16529,104.42358
16530,96.725006
16531,102.46321
16532,104.59493
16533,61.917366
16534,112.696236
16535,127.483635
16536,104.27081
16537,125.07981
16538,157.46458
16539,224.52876
16540,82.75681
16541,3.2145593
16542,140.47488
16543,127.345245
16544,135.60995
16545,114.06037
16546,120.907745
16547,129.94289
16548,97.17049
16549,70.99912
16550,120.907745
16551,134.78624
16552,139.75179
16553,120.907745
16554,130.31056
16555,110.78928
16556,81.74771
16557,123.96596
16558,159.13205
16559,129.54778
16560,104.560104
16561,104.560104
16562,165.21852
16563,186.5223
16564,69.55992
16565,107.68695
16566,145.04007
16567,45.556038
16568,53.2798
16569,104.59493
16570,72.12051
16571,104.60554
16572,72.63761
16573,148.39345
16574,110.78928
16575,72.63761
16576,104.78032
16577,80.14607
16578,110.78928
16579,110.78928
16580,110.78928
16581,110.78928
16582,110.78928
16583,110.78928
16584,122.89899
16585,110.78928
16586,72.63761
16587,104.78032
16588,110.78928
16589,110.78928
16590,105.85127
16591,72.63761
16592,110.78928
16593,110.78928
16594,104.78032
16595,110.78928
16596,68.2212
16597,104.78032
16598,160.25172
16599,114.01059
16600,158.16428
16601,125.42158
16602,120.53089
16603,159.16292
16604,56.471416
16605,56.471416
16606,92.57696
16607,56.471416
16608,104.78032
16609,56.471416
16610,56.471416
16611,56.471416
16612,56.471416
16613,234.08244
16614,94.31981
16615,95.59667
16616,205.2448
16617,43.557095
16618,114.05752
16619,114.01059
16620,153.32568
16621,113.977936
16622,114.01059
16623,166.74689
16624,110.78928
16625,96.43315
16626,72.12051
16627,104.78032
16628,110.78928
16629,110.78928
16630,104.78032
16631,72.63761
16632,110.78928
16633,110.78928
16634,110.78928
16635,110.78928
16636,110.78928
16637,104.78032
16638,104.78032
16639,72.12051
16640,72.63761
16641,110.78928
16642,110.78928
16643,110.78928
16644,110.78928
16645,110.78928
16646,151.73515
16647,110.78928
16648,110.78928
16649,110.78928
16650,110.78928
16651,110.78928
16652,104.78032
16653,110.78928
16654,174.17537
16655,129.02928
16656,169.04408
16657,87.96556
16658,130.65605
16659,87.96556
16660,53.350117
16661,76.1071
16662,87.96556
16663,87.96556
16664,87.96556
16665,25.488997
16666,96.96954
16667,87.96556
16668,98.209145
16669,98.209145
16670,98.209145
16671,98.209145
16672,87.96556
16673,87.96556
16674,100.78614
16675,87.96556
16676,114.753334
16677,156.39322
16678,169.5186
16679,87.52572
16680,217.67152
16681,40.433086
16682,82.94069
16683,97.72933
16684,101.878624
16685,70.91115
16686,135.72197
16687,113.51526
16688,89.008385
16689,108.47332
16690,40.545597
16691,114.24627
16692,123.34565
16693,98.209145
16694,95.600716
16695,98.209145
16696,19.407318
16697,100.78614
16698,97.71696
16699,68.78911
16700,116.886986
16701,87.96556
16702,119.2497
16703,103.65023
16704,119.2497
16705,119.2497
16706,72.85573
16707,93.90939
16708,87.96556
16709,225.7021
16710,127.32429
16711,104.09103
16712,111.65555
16713,109.443146
16714,124.21069
16715,95.86493
16716,256.43823
16717,145.41008
16718,134.5704
16719,111.04838
16720,95.86493
16721,99.55186
16722,99.883606
16723,129.46162
16724,128.36876
16725,81.67241
16726,117.266304
16727,83.32014
16728,120.0592
16729,65.95429
16730,93.39893
16731,151.50502
16732,87.96556
16733,96.12269
16734,66.24276
16735,66.24276
16736,63.237965
16737,119.29758
16738,87.96556
16739,220.12999
16740,87.96556
16741,87.96556
16742,128.47693
16743,107.73756
16744,95.97527
16745,90.28246
16746,148.87473
16747,87.96556
16748,78.42156
16749,87.96556
16750,119.2497
16751,87.96556
16752,95.93201
16753,87.96556
16754,87.96556
16755,87.96556
16756,119.44357
16757,117.864815
16758,87.96556
16759,92.09456
16760,201.74536
16761,92.92348
16762,88.90264
16763,19.235577
16764,21.301514
16765,30.693516
16766,157.47882
16767,47.907352
16768,68.247635
16769,119.31395
16770,124.45436
16771,192.56268
16772,186.26569
16773,105.34675
16774,137.94832
16775,98.209145
16776,98.209145
16777,98.209145
16778,190.07718
16779,41.633423
16780,95.73586
16781,75.22552
16782,152.2497
16783,88.06564
16784,39.931015
16785,38.26764
16786,114.603165
16787,133.1434
16788,78.658325
16789,60.226784
16790,64.36752
16791,130.6759
16792,74.8611
16793,99.45454
16794,93.71252
16795,63.056614
16796,55.798386
16797,19.401365
16798,89.81157
16799,98.209145
16800,138.49374
16801,143.58679
16802,108.75787
16803,98.209145
16804,87.96539
16805,168.82758
16806,98.209145
16807,97.91454
16808,207.38913
16809,68.247635
16810,98.209145
16811,220.4891
16812,73.43932
16813,92.97348
16814,97.139854
16815,95.57059
16816,98.209145
16817,98.209145
16818,98.209145
16819,98.209145
16820,101.990845
16821,64.9946
16822,38.898937
16823,98.209145
16824,95.448204
16825,100.78614
16826,82.801186
16827,49.353138
16828,105.34675
16829,98.209145
16830,98.209145
16831,114.172356
16832,98.209145
16833,88.63146
16834,98.209145
16835,158.66685
16836,98.209145
16837,135.64297
16838,116.843414
16839,95.40011
16840,98.209145
16841,118.00058
16842,115.99133
16843,90.33865
16844,43.078957
16845,89.63631
16846,138.15514
16847,132.21861
16848,70.553894
16849,112.696236
16850,89.63631
16851,135.77316
16852,121.04334
16853,123.25699
16854,91.87922
16855,91.87922
16856,139.39577
16857,119.94701
16858,144.02995
16859,104.808105
16860,91.87922
16861,86.43698
16862,109.03899
16863,84.26399
16864,91.87922
16865,86.43698
16866,128.31967
16867,91.87922
16868,106.39193
16869,91.87922
16870,117.793526
16871,128.31967
16872,85.6111
16873,115.148384
16874,115.99133
16875,57.08259
16876,118.40974
16877,92.35563
16878,42.404278
16879,91.87922
16880,91.87922
16881,91.87922
16882,91.87922
16883,91.87922
16884,91.87922
16885,86.624565
16886,91.87922
16887,74.05334
16888,113.46527
16889,166.81427
16890,91.87922
16891,131.29065
16892,91.87922
16893,91.87922
16894,91.87922
16895,163.76256
16896,91.87922
16897,91.87922
16898,69.15785
16899,73.12063
16900,68.966705
16901,54.282475
16902,91.87922
16903,116.15766
16904,67.91603
16905,91.87922
16906,91.87922
16907,162.75575
16908,54.0741
16909,123.25699
16910,98.17091
16911,91.87922
16912,91.55269
16913,63.134377
16914,75.328896
16915,91.041824
16916,91.87922
16917,106.469086
16918,67.58634
16919,68.966705
16920,116.91094
16921,119.94701
16922,112.78548
16923,75.58748
16924,98.47655
16925,75.2337
16926,99.86794
16927,99.86794
16928,120.505104
16929,75.2337
16930,75.2337
16931,96.60291
16932,56.219864
16933,95.70959
16934,116.988884
16935,96.45162
16936,96.60291
16937,84.96942
16938,123.17971
16939,68.982376
16940,118.90354
16941,103.020645
16942,103.28032
16943,113.353134
16944,91.392426
16945,143.01874
16946,109.78754
16947,124.8296
16948,113.64435
16949,111.273155
16950,111.6474
16951,113.64429
16952,118.02238
16953,-2.9548624
16954,142.10757
16955,65.36124
16956,54.144215
16957,65.99884
16958,94.19316
16959,-33.747326
16960,86.78377
16961,117.22589
16962,73.4331
16963,90.91353
16964,118.04285
16965,92.615425
16966,118.78793
16967,67.96544
16968,40.708633
16969,96.403854
16970,135.84196
16971,113.53319
16972,104.92494
16973,120.44048
16974,111.84491
16975,89.840096
16976,27.687475
16977,62.03009
16978,62.03009
16979,74.4584
16980,40.248314
16981,108.23471
16982,67.53042
16983,93.71306
16984,123.50534
16985,71.30461
16986,115.99133
16987,91.87922
16988,187.24846
16989,87.16143
16990,91.87922
16991,124.06981
16992,90.33865
16993,113.68344
16994,111.34688
16995,123.02932
16996,70.483055
16997,115.99133
16998,63.888798
16999,115.99133
17000,117.793526
17001,123.25699
17002,91.87922
17003,96.830284
17004,115.99133
17005,114.67916
17006,108.760315
17007,108.980225
17008,91.52459
17009,91.87922
17010,91.87922
17011,115.47705
17012,123.25699
17013,123.50534
17014,86.43698
17015,93.71306
17016,111.34688
17017,143.79262
17018,111.34688
17019,111.34688
17020,111.34688
17021,121.45056
17022,111.34688
17023,112.82389
17024,111.34688
17025,75.48022
17026,174.23088
17027,113.64435
17028,123.50534
17029,82.399414
17030,93.3771
17031,150.1247
17032,101.29508
17033,163.71768
17034,105.267426
17035,74.99137
17036,121.15562
17037,71.30461
17038,96.60291
17039,124.582214
17040,144.02956
17041,125.656425
17042,89.364265
17043,71.85494
17044,21.61399
17045,72.85906
17046,38.584576
17047,102.10817
17048,55.946365
17049,64.845856
17050,67.35134
17051,65.66564
17052,55.946365
17053,55.946365
17054,109.604675
17055,55.946365
17056,55.946365
17057,155.3652
17058,55.946365
17059,67.57555
17060,87.12204
17061,55.946365
17062,55.946365
17063,106.51828
17064,55.946365
17065,99.27016
17066,118.654076
17067,55.946365
17068,98.30083
17069,99.27016
17070,55.946365
17071,99.27016
17072,71.63622
17073,55.946365
17074,55.946365
17075,55.946365
17076,118.65051
17077,53.160725
17078,55.946365
17079,55.946365
17080,55.946365
17081,68.55938
17082,88.807724
17083,165.19176
17084,27.505907
17085,36.27941
17086,36.27941
17087,36.27941
17088,89.364265
17089,84.45142
17090,87.576225
17091,97.370316
17092,55.946365
17093,55.946365
17094,58.567528
17095,89.364265
17096,69.35803
17097,69.35803
17098,55.946365
17099,55.946365
17100,55.946365
17101,55.946365
17102,111.967606
17103,75.37178
17104,99.27016
17105,131.60286
17106,99.27016
17107,75.763
17108,91.75666
17109,61.03778
17110,75.763
17111,71.068245
17112,111.34688
17113,111.34688
17114,75.763
17115,75.763
17116,82.39766
17117,71.068245
17118,75.763
17119,71.068245
17120,71.068245
17121,111.34688
17122,71.068245
17123,75.763
17124,75.763
17125,75.763
17126,75.763
17127,89.96294
17128,75.763
17129,75.763
17130,75.763
17131,75.763
17132,98.804115
17133,113.230774
17134,107.09417
17135,75.763
17136,115.73674
17137,67.65638
17138,99.27016
17139,71.068245
17140,71.068245
17141,55.946365
17142,75.763
17143,81.21364
17144,71.068245
17145,75.763
17146,111.34688
17147,111.34688
17148,75.763
17149,75.763
17150,81.121
17151,75.763
17152,75.763
17153,55.946365
17154,81.121
17155,64.1097
17156,142.5053
17157,75.763
17158,111.34688
17159,71.068245
17160,75.763
17161,75.763
17162,111.34688
17163,55.946365
17164,75.763
17165,1.3184227
17166,128.29138
17167,135.31583
17168,91.9181
17169,112.941986
17170,100.82428
17171,75.933304
17172,78.5921
17173,96.36718
17174,103.020645
17175,111.79876
17176,89.49191
17177,71.85494
17178,115.94543
17179,94.67191
17180,90.30483
17181,88.721886
17182,138.86566
17183,111.508316
17184,90.995735
17185,43.29058
17186,125.40327
17187,73.31639
17188,90.995735
17189,77.85546
17190,90.995735
17191,174.72882
17192,91.490944
17193,60.396687
17194,82.77734
17195,122.132195
17196,102.47263
17197,16.979008
17198,113.61924
17199,89.05591
17200,90.24355
17201,55.583103
17202,55.583103
17203,55.583103
17204,104.52832
17205,46.141964
17206,103.13299
17207,65.99112
17208,103.13299
17209,60.895184
17210,77.53207
17211,78.90136
17212,58.344482
17213,78.90136
17214,56.88925
17215,75.55622
17216,70.88279
17217,75.7242
17218,56.88925
17219,103.13299
17220,56.88925
17221,157.50525
17222,78.90136
17223,103.13299
17224,124.06981
17225,104.41101
17226,96.5051
17227,75.240166
17228,-8.533718
17229,75.780975
17230,144.07555
17231,104.41101
17232,-8.533718
17233,60.396687
17234,104.5741
17235,85.76401
17236,110.69839
17237,90.995735
17238,67.471565
17239,144.63435
17240,79.01811
17241,69.35803
17242,125.63239
17243,128.8784
17244,121.42193
17245,124.582214
17246,130.6951
17247,109.68755
17248,77.85546
17249,82.39766
17250,81.62379
17251,105.90776
17252,61.335533
17253,100.69711
17254,72.85573
17255,56.88925
17256,100.517975
17257,74.87971
17258,77.85546
17259,94.22976
17260,123.303764
17261,97.09601
17262,182.25383
17263,128.49947
17264,89.63631
17265,152.25545
17266,77.85546
17267,58.357952
17268,59.263527
17269,93.348465
17270,134.10872
17271,32.643482
17272,82.87103
17273,127.5356
17274,89.28756
17275,123.36817
17276,90.008644
17277,85.947105
17278,85.36811
17279,125.08442
17280,34.57529
17281,120.4031
17282,167.50601
17283,79.62103
17284,79.62103
17285,82.00702
17286,57.257153
17287,6.517802
17288,57.257153
17289,60.369587
17290,132.03888
17291,123.9913
17292,77.67836
17293,77.67836
17294,101.193634
17295,95.17111
17296,57.257153
17297,169.77377
17298,144.47137
17299,77.601875
17300,103.55779
17301,72.81232
17302,94.11121
17303,63.74861
17304,70.99049
17305,78.527756
17306,133.77739
17307,59.263527
17308,63.98006
17309,207.63515
17310,180.51271
17311,115.168976
17312,119.4368
17313,101.932884
17314,105.31247
17315,105.31247
17316,82.376564
17317,19.317675
17318,99.200745
17319,19.317675
17320,71.075966
17321,99.069176
17322,89.33461
17323,89.33461
17324,104.24711
17325,71.30461
17326,92.17103
17327,75.933304
17328,115.44041
17329,120.907745
17330,108.75787
17331,108.75787
17332,100.78614
17333,79.938255
17334,105.31247
17335,99.86794
17336,99.98146
17337,110.56992
17338,108.75787
17339,113.2558
17340,102.217094
17341,120.907745
17342,113.2558
17343,133.77739
17344,79.938255
17345,89.364265
17346,107.972694
17347,90.33865
17348,122.13785
17349,183.92467
17350,131.08606
17351,183.92467
17352,125.02707
17353,183.92467
17354,183.92467
17355,103.34035
17356,146.40092
17357,102.78959
17358,145.96484
17359,107.14801
17360,154.53488
17361,132.96236
17362,183.92467
17363,112.81006
17364,111.17558
17365,66.76446
17366,86.43698
17367,75.506645
17368,121.15562
17369,86.89437
17370,99.36807
17371,216.67676
17372,163.26598
17373,88.41076
17374,148.97833
17375,180.51271
17376,108.31285
17377,182.1974
17378,171.61308
17379,87.91125
17380,123.77602
17381,183.92467
17382,108.54591
17383,80.71746
17384,89.044876
17385,51.563637
17386,196.55722
17387,109.62989
17388,107.931015
17389,110.59605
17390,121.04334
17391,85.834015
17392,116.68407
17393,106.350784
17394,165.35417
17395,110.126434
17396,51.563637
17397,21.856369
17398,143.78662
17399,86.949394
17400,67.44712
17401,95.218414
17402,108.98886
17403,159.2076
17404,89.94957
17405,116.36749
17406,162.87279
17407,105.24227
17408,117.23054
17409,103.13225
17410,42.723335
17411,78.54714
17412,5.76107
17413,24.747461
17414,117.9641
17415,61.2807
17416,90.54873
17417,69.2786
17418,134.37788
17419,137.8637
17420,76.673485
17421,152.05363
17422,72.87918
17423,130.27316
17424,155.83842
17425,148.64442
17426,96.09993
17427,108.54824
17428,89.51907
17429,77.3289
17430,95.86685
17431,130.39864
17432,65.97651
17433,94.93677
17434,238.6771
17435,57.588554
17436,150.6653
17437,53.45761
17438,69.18141
17439,65.97651
17440,84.79215
17441,87.34892
17442,42.258804
17443,86.21366
17444,66.933495
17445,140.16185
17446,-20.308142
17447,130.63248
17448,95.30756
17449,95.30756
17450,104.60915
17451,137.15033
17452,150.42915
17453,86.57588
17454,11.996118
17455,50.034683
17456,104.14761
17457,86.24244
17458,65.97651
17459,109.64052
17460,65.97651
17461,107.79396
17462,139.05583
17463,86.57588
17464,92.27849
17465,80.380615
17466,131.58443
17467,181.55363
17468,195.54462
17469,102.486
17470,91.92557
17471,90.25584
17472,96.57975
17473,79.826355
17474,118.05499
17475,91.92557
17476,56.623184
17477,137.61984
17478,184.412
17479,93.5284
17480,96.57975
17481,96.57975
17482,91.92557
17483,91.92557
17484,91.92557
17485,96.57975
17486,91.92557
17487,56.623184
17488,91.92557
17489,91.92557
17490,83.47791
17491,98.29135
17492,96.57975
17493,91.92557
17494,91.92557
17495,160.05885
17496,139.0248
17497,151.78694
17498,188.59093
17499,81.71089
17500,145.96484
17501,96.57975
17502,96.57975
17503,125.02707
17504,81.06317
17505,94.92971
17506,85.84469
17507,89.66676
17508,113.600105
17509,124.19597
17510,104.02518
17511,111.474014
17512,136.4748
17513,103.90874
17514,101.523636
17515,104.02518
17516,102.977684
17517,152.65321
17518,120.91961
17519,119.125305
17520,130.16501
17521,107.968544
17522,144.23756
17523,114.36759
17524,144.23756
17525,144.23756
17526,173.99802
17527,159.65283
17528,72.706184
17529,97.375694
17530,124.10691
17531,111.8061
17532,128.4784
17533,78.13281
17534,133.69019
17535,142.94159
17536,138.52927
17537,96.57975
17538,110.3131
17539,87.592316
17540,77.67836
17541,104.50184
17542,206.80678
17543,71.54716
17544,137.71758
17545,176.91515
17546,110.28185
17547,110.28185
17548,110.32923
17549,94.620415
17550,104.50184
17551,80.28709
17552,87.658295
17553,97.94728
17554,98.2544
17555,85.771935
17556,95.72647
17557,98.24715
17558,129.75049
17559,184.79488
17560,110.09222
17561,118.46192
17562,127.792786
17563,102.486
17564,91.9185
17565,100.57346
17566,31.898767
17567,48.810333
17568,99.714966
17569,59.256893
17570,21.516178
17571,67.966995
17572,119.94701
17573,97.85611
17574,118.97638
17575,38.765392
17576,50.658085
17577,67.91603
17578,121.408875
17579,132.18765
17580,121.54447
17581,77.67836
17582,134.46497
17583,152.38594
17584,151.91313
17585,100.57346
17586,75.467064
17587,136.4748
17588,96.93457
17589,85.37533
17590,183.01213
17591,112.49597
17592,144.07555
17593,122.21461
17594,77.03764
17595,103.977165
17596,93.06443
17597,213.80789
17598,124.10691
17599,68.57714
17600,104.980385
17601,134.75117
17602,111.32091
17603,88.04184
17604,92.40271
17605,111.89862
17606,72.342094
17607,84.55906
17608,103.977165
17609,105.19819
17610,59.599648
17611,98.40562
17612,98.24715
17613,93.657265
17614,100.982475
17615,122.95649
17616,74.51192
17617,121.99325
17618,121.99325
17619,101.38877
17620,105.19819
17621,104.47119
17622,106.41431
17623,81.58946
17624,188.46327
17625,144.18533
17626,148.94553
17627,142.14017
17628,50.1645
17629,107.15302
17630,209.3606
17631,50.1645
17632,182.81607
17633,152.0163
17634,106.41431
17635,107.20806
17636,150.15385
17637,140.5601
17638,173.09962
17639,219.62888
17640,86.73271
17641,50.1645
17642,82.60037
17643,134.335
17644,50.1645
17645,82.60037
17646,78.29139
17647,85.54096
17648,58.76011
17649,149.90678
17650,93.52191
17651,58.76011
17652,117.175354
17653,86.75384
17654,109.08124
17655,148.94553
17656,94.20103
17657,70.648506
17658,71.58732
17659,58.76011
17660,58.76011
17661,126.22906
17662,233.27858
17663,44.625797
17664,156.52916
17665,105.57419
17666,120.66103
17667,58.76011
17668,58.76011
17669,144.60631
17670,145.83005
17671,172.98425
17672,101.15289
17673,174.80482
17674,58.76011
17675,95.52275
17676,109.88248
17677,82.1126
17678,90.89524
17679,122.03232
17680,84.10514
17681,107.20806
17682,58.76011
17683,57.45396
17684,58.76011
17685,127.55054
17686,106.87514
17687,87.80149
17688,107.57678
17689,139.30997
17690,58.76011
17691,140.51938
17692,39.920353
17693,165.58275
17694,127.825554
17695,179.02913
17696,107.20806
17697,94.35036
17698,58.76011
17699,58.76011
17700,94.540085
17701,111.39133
17702,58.76011
17703,47.535
17704,152.11902
17705,57.45396
17706,134.11414
17707,45.415676
17708,81.99578
17709,136.86662
17710,136.54153
17711,167.37582
17712,120.551216
17713,80.02617
17714,170.22363
17715,145.62875
17716,99.1474
17717,102.42579
17718,115.64746
17719,137.78612
17720,109.551285
17721,143.1439
17722,22.31658
17723,4.858906
17724,141.99652
17725,62.268776
17726,145.99844
17727,102.38096
17728,62.70793
17729,99.375916
17730,120.78108
17731,152.7834
17732,180.54086
17733,104.598724
17734,105.860855
17735,65.28008
17736,54.95924
17737,90.143684
17738,129.73436
17739,42.40038
17740,203.12094
17741,264.4731
17742,138.68556
17743,124.349304
17744,145.5248
17745,75.14062
17746,43.338524
17747,65.36928
17748,63.318523
17749,69.07834
17750,42.40038
17751,144.73734
17752,52.022655
17753,69.07834
17754,105.52582
17755,132.27959
17756,108.342255
17757,167.81104
17758,142.32101
17759,78.579315
17760,54.35005
17761,140.38567
17762,137.22368
17763,112.88907
17764,91.49987
17765,89.158005
17766,114.034454
17767,186.30516
17768,89.69862
17769,92.46408
17770,125.32642
17771,95.52962
17772,97.62554
17773,159.30391
17774,92.46408
17775,125.94634
17776,149.90678
17777,112.51387
17778,34.744843
17779,93.52191
17780,98.48743
17781,48.528683
17782,111.06149
17783,151.5692
17784,157.2888
17785,74.01611
17786,97.62554
17787,93.52191
17788,90.35857
17789,86.42576
17790,104.99345
17791,90.35857
17792,109.45086
17793,45.415676
17794,45.415676
17795,69.87529
17796,154.64066
17797,109.45086
17798,115.00084
17799,134.68918
17800,92.402054
17801,179.11375
17802,181.7961
17803,132.1872
17804,104.99345
17805,170.34428
17806,148.28284
17807,129.0671
17808,98.26874
17809,162.52646
17810,77.74983
17811,159.56686
17812,154.64238
17813,118.09436
17814,117.130264
17815,108.980385
17816,155.74254
17817,130.3765
17818,135.58202
17819,123.023895
17820,155.74254
17821,140.44298
17822,103.760605
17823,143.95993
17824,76.97435
17825,85.00583
17826,94.31527
17827,137.0802
17828,74.34335
17829,108.63313
17830,131.03331
17831,114.0152
17832,153.4815
17833,128.8499
17834,146.40784
17835,133.91873
17836,83.228424
17837,157.89235
17838,120.24182
17839,300.49744
17840,107.009796
17841,113.64026
17842,134.06229
17843,80.701416
17844,92.775665
17845,115.84026
17846,88.765564
17847,207.88489
17848,84.29136
17849,76.27088
17850,115.57264
17851,166.47408
17852,67.98787
17853,115.09962
17854,217.1609
17855,214.65506
17856,70.691795
17857,216.05504
17858,145.16653
17859,153.0121
17860,175.27936
17861,161.336
17862,59.574493
17863,162.72105
17864,110.16754
17865,145.35606
17866,138.20729
17867,237.74504
17868,126.890465
17869,131.03331
17870,165.61887
17871,156.67587
17872,134.1372
17873,201.63586
17874,125.55574
17875,164.22455
17876,121.48128
17877,107.01097
17878,92.65725
17879,90.13366
17880,168.21419
17881,27.974617
17882,42.245422
17883,126.12494
17884,128.44275
17885,65.41235
17886,125.21376
17887,102.68991
17888,103.70694
