,adr
16929,66.25753
16930,66.25753
16931,89.49594
16932,61.728508
16933,93.47701
16934,121.162445
16935,90.36595
16936,89.49594
16937,76.9896
16938,124.03968
16939,72.90189
16940,124.42908
16941,105.49411
16942,99.380844
16943,108.76104
16944,91.2295
16945,149.48183
16946,117.76947
16947,135.2339
16948,115.57133
16949,112.30177
16950,96.89118
16951,118.30387
16952,105.64561
16953,24.224957
16954,130.55449
16955,52.488388
16956,45.157032
16957,58.69769
16958,82.10559
16959,-50.004417
16960,93.306046
16961,110.83264
16962,71.42932
16963,90.15223
16964,114.75129
16965,86.69279
16966,113.42571
16967,76.769554
16968,45.092213
16969,106.87605
16970,110.623245
16971,119.97114
16972,107.93673
16973,118.22794
16974,108.69573
16975,96.471344
16976,20.141443
16977,40.710667
16978,40.710667
16979,77.99625
16980,41.78616
16981,104.60017
16982,55.729305
16983,102.97022
16984,124.06059
16985,66.184135
16986,111.84134
16987,89.51312
16988,202.76236
16989,73.46625
16990,89.51312
16991,124.80659
16992,90.99653
16993,110.52952
16994,107.71446
16995,121.8849
16996,64.29227
16997,111.84134
16998,55.86302
16999,111.84134
17000,112.45694
17001,121.8849
17002,89.51312
17003,83.991104
17004,111.84134
17005,118.203156
17006,102.66095
17007,102.66095
17008,86.47203
17009,89.51312
17010,89.51312
17011,118.091194
17012,121.8849
17013,124.06059
17014,83.258835
17015,102.97022
17016,107.71446
17017,141.81734
17018,107.71446
17019,107.71446
17020,107.71446
17021,116.40263
17022,107.71446
17023,111.52886
17024,107.71446
17025,72.22827
17026,186.1019
17027,115.57133
17028,124.06059
17029,86.814995
17030,98.322205
17031,150.1079
17032,101.53701
17033,164.13629
17034,92.685295
17035,68.483925
17036,108.12707
17037,66.184135
17038,89.49594
17039,124.80659
17040,141.46274
17041,129.06715
17042,84.29773
17043,63.586952
17044,21.202335
17045,63.637882
17046,37.846603
17047,100.0272
17048,31.624624
17049,62.375114
17050,79.71324
17051,70.018555
17052,31.624624
17053,31.624624
17054,101.75542
17055,31.624624
17056,31.624624
17057,143.40552
17058,31.624624
17059,61.251488
17060,64.76729
17061,31.624624
17062,31.624624
17063,92.171455
17064,31.624624
17065,97.69163
17066,117.03797
17067,31.624624
17068,97.647896
17069,97.69163
17070,31.624624
17071,97.69163
17072,68.406876
17073,31.624624
17074,31.624624
17075,31.624624
17076,95.419945
17077,26.841122
17078,31.624624
17079,31.624624
17080,31.624624
17081,106.940926
17082,89.26962
17083,162.5703
17084,21.536081
17085,46.482754
17086,46.482754
17087,46.482754
17088,84.29773
17089,87.46807
17090,76.67802
17091,104.54561
17092,31.624624
17093,31.624624
17094,36.81002
17095,82.66191
17096,65.97241
17097,65.97241
17098,31.624624
17099,31.624624
17100,31.624624
17101,31.624624
17102,82.505455
17103,92.88358
17104,97.69163
17105,136.2138
17106,97.69163
17107,55.77554
17108,86.75685
17109,39.629795
17110,55.77554
17111,61.19417
17112,107.71446
17113,107.71446
17114,55.77554
17115,55.77554
17116,79.10633
17117,61.19417
17118,55.77554
17119,61.19417
17120,61.19417
17121,107.71446
17122,61.19417
17123,55.77554
17124,55.77554
17125,55.77554
17126,55.77554
17127,79.962
17128,55.77554
17129,55.77554
17130,55.77554
17131,55.77554
17132,104.00315
17133,108.28441
17134,111.09012
17135,55.77554
17136,104.87519
17137,59.131348
17138,97.69163
17139,61.19417
17140,61.19417
17141,31.624624
17142,55.77554
17143,78.40015
17144,61.19417
17145,55.77554
17146,107.71446
17147,107.71446
17148,55.77554
17149,55.77554
17150,80.18341
17151,55.77554
17152,55.77554
17153,31.624624
17154,80.18341
17155,47.980698
17156,150.14764
17157,55.77554
17158,107.71446
17159,61.19417
17160,55.77554
17161,55.77554
17162,107.71446
17163,31.624624
17164,55.77554
17165,-9.278717
17166,117.1531
17167,160.34688
17168,92.74029
17169,116.6855
17170,117.551994
17171,75.314476
17172,72.13823
17173,96.54991
17174,105.70128
17175,110.145996
17176,82.08446
17177,63.486614
17178,113.68695
17179,92.519646
17180,96.73067
17181,81.82812
17182,146.46317
17183,113.83565
17184,107.91743
17185,69.950745
17186,126.52977
17187,75.933365
17188,107.91743
17189,62.95389
17190,107.91743
17191,174.2416
17192,95.11765
17193,56.10951
17194,83.71289
17195,113.562645
17196,96.536354
17197,23.99136
17198,97.249214
17199,89.10113
17200,88.51806
17201,39.319897
17202,39.319897
17203,39.319897
17204,93.91872
17205,29.978268
17206,95.78454
17207,62.996197
17208,95.78454
17209,53.749714
17210,54.370327
17211,81.489
17212,42.47562
17213,79.449524
17214,39.319897
17215,81.9125
17216,66.9643
17217,81.12366
17218,39.319897
17219,95.78454
17220,39.319897
17221,158.47954
17222,79.449524
17223,95.78454
17224,124.80659
17225,100.704445
17226,77.33363
17227,80.36061
17228,-14.113525
17229,70.990685
17230,140.53856
17231,100.704445
17232,-14.113525
17233,56.10951
17234,104.872185
17235,98.93031
17236,113.15923
17237,107.91743
17238,66.660164
17239,101.22474
17240,80.89622
17241,65.97241
17242,130.35574
17243,129.38153
17244,106.45856
17245,124.80659
17246,117.91024
17247,112.24087
17248,62.95389
17249,77.08617
17250,82.060715
17251,102.18743
17252,55.50566
17253,93.30658
17254,64.789345
17255,39.319897
17256,91.67689
17257,63.64618
17258,62.95389
17259,94.059715
17260,114.70463
17261,77.75215
17262,159.62112
17263,132.45325
17264,75.47105
17265,136.0534
17266,62.95389
17267,76.68592
17268,56.302994
17269,92.190285
17270,120.45687
17271,34.90979
17272,87.31788
17273,111.99509
17274,79.25012
17275,75.67233
17276,103.91115
17277,85.47462
17278,90.58139
17279,95.81807
17280,36.740368
17281,127.541885
17282,162.72104
17283,80.215965
17284,80.215965
17285,77.23343
17286,57.852943
17287,5.302978
17288,57.852943
17289,58.82053
17290,115.9771
17291,140.19083
17292,84.32406
17293,84.32406
17294,98.47961
17295,77.33363
17296,57.852943
17297,163.07024
17298,139.09668
17299,78.63508
17300,59.79617
17301,61.009666
17302,99.090416
17303,52.195347
17304,66.47672
17305,81.08181
17306,121.52725
17307,56.302994
17308,53.922115
17309,193.94763
17310,179.34785
17311,109.13958
17312,117.77865
17313,88.93556
17314,94.8535
17315,94.8535
17316,79.182495
17317,0.27614698
17318,96.29659
17319,0.27614698
17320,61.5082
17321,96.89673
17322,81.82812
17323,81.82812
17324,90.760414
17325,68.483925
17326,81.98068
17327,75.314476
17328,118.79567
17329,106.56589
17330,95.19493
17331,95.19493
17332,96.02113
17333,80.26061
17334,94.8535
17335,87.7205
17336,96.60646
17337,114.51772
17338,95.19493
17339,100.39533
17340,96.646255
17341,106.56589
17342,100.39533
17343,121.52725
17344,80.26061
17345,84.29773
17346,96.213486
17347,90.99653
17348,118.2863
17349,181.22919
17350,121.07192
17351,181.22919
17352,121.91118
17353,181.22919
17354,181.56705
17355,99.79683
17356,144.7389
17357,99.23408
17358,144.514
17359,96.03259
17360,146.29726
17361,122.6866
17362,181.22919
17363,114.03472
17364,114.70154
17365,58.92805
17366,84.54886
17367,67.063484
17368,108.12707
17369,81.4365
17370,88.93556
17371,200.29744
17372,177.99243
17373,90.512924
17374,157.07019
17375,179.34785
17376,108.21303
17377,176.012
17378,179.0464
17379,88.07175
17380,130.57852
17381,181.56705
17382,102.95442
17383,79.25012
17384,81.620735
17385,55.80686
17386,192.04156
17387,116.84414
17388,86.534775
17389,109.40269
17390,120.02324
17391,81.598816
17392,148.02202
17393,103.88556
17394,177.18056
17395,111.956345
17396,55.80686
17397,-6.767604
17398,160.23448
17399,60.935535
17400,73.20368
17401,117.4449
17402,108.21303
17403,155.93452
17404,90.96831
17405,121.71749
17406,142.9853
17407,94.76486
17408,94.00145
17409,95.201126
17410,53.575146
17411,104.20558
17412,23.891644
17413,14.43216
17414,120.76715
17415,60.939854
17416,106.72323
17417,73.34401
17418,135.44354
17419,135.80756
17420,71.60262
17421,153.12067
17422,74.1558
17423,125.61443
17424,111.342224
17425,104.98829
17426,98.265785
17427,113.80713
17428,102.35385
17429,75.652824
17430,88.68566
17431,129.04758
17432,74.479416
17433,94.6119
17434,195.49617
17435,54.5161
17436,156.3319
17437,52.96657
17438,60.08044
17439,74.479416
17440,85.07162
17441,92.91781
17442,57.932693
17443,76.51439
17444,73.0181
17445,140.51385
17446,-29.596962
17447,131.7294
17448,97.93741
17449,97.93741
17450,116.035194
17451,139.04146
17452,134.61195
17453,87.46807
17454,32.967896
17455,46.220654
17456,96.98004
17457,85.5288
17458,74.479416
17459,123.93707
17460,74.479416
17461,112.43656
17462,131.35818
17463,87.46807
17464,99.58893
17465,85.384415
17466,137.01547
17467,181.05669
17468,192.04156
17469,97.93401
17470,102.924416
17471,96.95642
17472,106.01048
17473,75.23744
17474,117.532555
17475,102.924416
17476,47.191044
17477,121.45673
17478,179.45877
17479,104.04429
17480,106.01048
17481,106.01048
17482,102.924416
17483,102.924416
17484,102.924416
17485,106.01048
17486,102.924416
17487,47.191044
17488,102.924416
17489,102.924416
17490,79.60335
17491,107.130356
17492,106.01048
17493,102.924416
17494,102.924416
17495,168.74287
17496,136.00668
17497,132.55328
17498,159.42334
17499,77.63565
17500,152.60628
17501,106.01048
17502,106.01048
17503,122.70638
17504,82.62395
17505,97.58211
17506,64.24322
17507,104.51233
17508,102.69787
17509,115.65818
17510,94.47247
17511,109.348465
17512,139.69673
17513,103.52149
17514,95.34869
17515,94.47247
17516,95.34869
17517,138.28749
17518,126.45448
17519,108.79778
17520,121.96069
17521,106.28815
17522,142.07275
17523,118.65915
17524,142.07275
17525,142.07275
17526,176.37463
17527,156.03394
17528,76.040695
17529,99.61317
17530,126.92222
17531,111.38071
17532,119.03489
17533,68.808525
17534,134.97137
17535,138.10048
17536,127.59618
17537,106.01048
17538,92.69379
17539,95.00074
17540,84.32406
17541,92.33174
17542,218.8494
17543,58.019585
17544,147.78264
17545,182.8513
17546,102.122696
17547,102.122696
17548,94.63205
17549,93.475624
17550,92.33174
17551,60.522892
17552,66.77625
17553,95.08435
17554,107.64593
17555,88.46349
17556,91.92173
17557,92.41421
17558,122.787865
17559,184.98055
17560,119.43744
17561,95.97016
17562,105.07675
17563,97.93401
17564,89.674446
17565,94.904785
17566,25.553396
17567,58.337677
17568,76.910515
17569,67.578804
17570,29.935093
17571,85.489944
17572,117.304276
17573,94.0707
17574,119.946556
17575,63.06425
17576,53.995033
17577,50.461067
17578,130.06543
17579,122.6163
17580,121.968544
17581,84.32406
17582,134.30815
17583,121.42887
17584,138.46896
17585,94.904785
17586,74.07066
17587,138.11385
17588,96.68677
17589,87.46633
17590,171.75877
17591,122.6437
17592,140.53856
17593,114.59068
17594,112.19553
17595,100.90657
17596,103.73894
17597,228.20952
17598,127.1673
17599,56.4727
17600,104.59105
17601,133.13141
17602,107.80632
17603,81.4831
17604,91.623405
17605,113.23857
17606,75.1207
17607,86.930725
17608,100.90657
17609,100.6718
17610,46.69527
17611,101.30052
17612,92.41421
17613,80.4722
17614,113.76799
17615,125.9293
17616,74.58461
17617,126.97521
17618,126.97521
17619,117.90106
17620,100.6718
17621,88.68418
17622,97.71976
17623,79.80132
17624,162.50111
17625,86.89337
17626,120.85614
17627,90.10758
17628,42.862667
17629,110.74545
17630,154.8392
17631,42.862667
17632,118.86025
17633,158.05705
17634,97.71976
17635,78.46924
17636,129.70972
17637,149.6016
17638,139.65126
17639,179.66293
17640,85.79534
17641,42.862667
17642,52.918987
17643,144.05121
17644,42.862667
17645,52.918987
17646,41.1982
17647,73.50527
17648,33.163956
17649,126.73209
17650,90.478935
17651,33.163956
17652,119.99375
17653,75.03804
17654,101.85831
17655,120.85614
17656,87.99629
17657,52.514477
17658,73.33745
17659,33.163956
17660,33.163956
17661,80.68454
17662,195.9328
17663,36.003025
17664,152.45227
17665,88.71995
17666,121.94945
17667,33.163956
17668,33.163956
17669,133.54364
17670,151.51108
17671,139.17601
17672,85.13724
17673,179.59305
17674,33.163956
17675,96.31729
17676,106.17866
17677,69.365486
17678,81.85876
17679,117.8987
17680,49.448215
17681,78.46924
17682,33.163956
17683,33.163956
17684,33.163956
17685,120.42241
17686,106.801796
17687,59.104767
17688,65.23399
17689,81.179306
17690,33.163956
17691,134.66844
17692,41.44748
17693,164.9968
17694,88.536095
17695,153.34747
17696,78.46924
17697,94.74542
17698,33.163956
17699,33.163956
17700,77.52206
17701,76.56257
17702,33.163956
17703,20.977842
17704,112.32002
17705,33.163956
17706,131.273
17707,30.440536
17708,83.08886
17709,87.26135
17710,137.90793
17711,128.51205
17712,84.85182
17713,68.29244
17714,116.805466
17715,123.90339
17716,56.313454
17717,89.19358
17718,89.25956
17719,110.52601
17720,91.69075
17721,111.076096
17722,12.055588
17723,28.281729
17724,119.83946
17725,62.454704
17726,122.616104
17727,81.421585
17728,61.66585
17729,82.1757
17730,91.787766
17731,162.20496
17732,143.36578
17733,103.87457
17734,89.47724
17735,57.755375
17736,42.57334
17737,49.173714
17738,126.84491
17739,27.430021
17740,149.20366
17741,239.34178
17742,101.759346
17743,118.11952
17744,103.35581
17745,67.8439
17746,48.141018
17747,63.158707
17748,38.705437
17749,38.448013
17750,27.430021
17751,105.12844
17752,31.666922
17753,38.448013
17754,70.59827
17755,98.45495
17756,92.062065
17757,116.724335
17758,88.98482
17759,74.66444
17760,42.40477
17761,111.85832
17762,100.70601
17763,111.238716
17764,91.18706
17765,94.90818
17766,102.223946
17767,188.2248
17768,77.06677
17769,87.277016
17770,112.01159
17771,85.271095
17772,95.27957
17773,155.98663
17774,87.277016
17775,129.40334
17776,126.73209
17777,114.73314
17778,24.520985
17779,89.0598
17780,88.83677
17781,27.299347
17782,105.51177
17783,87.29434
17784,130.75531
17785,137.29369
17786,95.27957
17787,89.0598
17788,89.537575
17789,75.43467
17790,98.884254
17791,89.537575
17792,92.24047
17793,30.440536
17794,30.440536
17795,48.421707
17796,121.99831
17797,92.24047
17798,112.818886
17799,129.31744
17800,93.45472
17801,129.47266
17802,129.01744
17803,129.11284
17804,97.59423
17805,166.7116
17806,146.5565
17807,125.40636
17808,74.71139
17809,127.143654
17810,81.50598
17811,136.70625
17812,120.13732
17813,97.731995
17814,113.553604
17815,74.042725
17816,158.92632
17817,127.94456
17818,139.3297
17819,118.05251
17820,158.92632
17821,137.14474
17822,118.82538
17823,158.37833
17824,67.24989
17825,58.081882
17826,54.60356
17827,141.73163
17828,67.84302
17829,103.996994
17830,131.59999
17831,109.24235
17832,158.51859
17833,122.54353
17834,122.42154
17835,108.16561
17836,69.832504
17837,144.75581
17838,103.296814
17839,262.50928
17840,104.00617
17841,123.27868
17842,101.57408
17843,76.1703
17844,93.44369
17845,71.373436
17846,51.195843
17847,165.03961
17848,45.242043
17849,44.57044
17850,117.92539
17851,128.07181
17852,68.77107
17853,87.51026
17854,220.75981
17855,205.53311
17856,64.789345
17857,176.52763
17858,147.03722
17859,108.5244
17860,136.96924
17861,126.22759
17862,28.2076
17863,161.802
17864,94.756584
17865,150.30399
17866,120.67295
17867,215.93
17868,129.01991
17869,131.59999
17870,119.882416
17871,128.55768
17872,106.7104
17873,156.46404
17874,119.02309
17875,169.474
17876,94.00333
17877,98.22213
17878,85.17506
17879,56.82579
17880,123.76286
17881,7.4209375
17882,15.679451
17883,104.99865
17884,126.78298
17885,53.07156
17886,133.11372
17887,99.74406
17888,101.96752
17889,154.38823
17890,100.620514
17891,90.17498
17892,99.74406
17893,99.74406
17894,182.07866
17895,91.90004
17896,59.32536
17897,202.7562
17898,67.128296
17899,52.78646
17900,111.18026
17901,78.56375
17902,125.646286
17903,163.0276
17904,55.08014
17905,84.57889
17906,93.734024
17907,94.756584
17908,115.6908
17909,52.14888
17910,125.73705
17911,77.3317
17912,82.38296
17913,114.79603
17914,109.06227
17915,160.9532
17916,145.4487
17917,188.49962
17918,66.63123
17919,147.4999
17920,140.29816
17921,79.1429
17922,99.390656
17923,166.76897
17924,151.804
17925,123.02183
17926,110.46781
17927,44.9781
17928,95.43126
17929,47.306652
17930,127.94
17931,28.2076
17932,135.31671
17933,100.620514
17934,129.16277
17935,119.02309
17936,100.620514
17937,119.02309
17938,123.71884
17939,99.74406
17940,85.58344
17941,101.07869
17942,128.86757
17943,134.85068
17944,135.43294
17945,160.19759
17946,129.14508
17947,125.40636
17948,146.97568
17949,128.86757
17950,96.289825
17951,70.22818
17952,63.150536
17953,133.599
17954,145.0439
17955,161.77373
17956,181.26242
17957,166.47136
17958,75.7505
17959,87.55907
17960,145.0439
17961,47.22432
17962,88.319275
17963,85.66895
17964,186.12717
17965,88.79733
17966,91.42807
17967,41.968216
17968,106.12226
17969,97.12259
17970,47.678444
17971,65.30826
17972,149.67973
17973,155.0906
17974,185.43623
17975,178.2186
17976,119.632965
17977,91.33604
17978,87.62997
17979,82.54623
17980,102.88402
17981,124.21045
17982,98.92509
17983,65.30826
17984,77.33363
17985,206.48262
17986,143.39383
17987,161.77373
17988,100.09243
17989,112.68307
17990,63.32846
17991,72.047775
17992,93.147064
17993,98.92509
17994,139.7945
17995,57.805393
17996,139.7945
17997,63.09484
17998,102.650604
17999,65.45329
18000,111.26508
18001,65.11726
18002,135.67973
18003,102.029434
18004,108.04032
18005,112.29851
18006,108.59436
18007,112.815796
18008,197.94745
18009,101.250206
18010,108.79778
18011,216.28897
18012,92.519615
18013,93.10272
18014,90.59597
18015,104.201385
18016,141.39171
18017,176.56525
18018,109.726006
18019,63.078197
18020,88.606415
18021,60.557022
18022,65.45329
18023,92.31943
18024,88.251854
18025,41.643276
18026,151.41316
18027,109.71636
18028,126.84039
18029,116.345375
18030,60.89811
18031,114.76083
18032,111.26508
18033,128.78105
18034,136.33409
18035,114.22523
18036,78.73638
18037,178.52162
18038,143.1896
18039,193.12717
18040,142.00029
18041,83.882416
18042,79.81807
18043,108.254036
18044,71.09409
18045,113.20672
18046,107.375374
18047,131.12712
18048,76.67569
18049,79.998795
18050,62.09689
18051,95.395454
18052,84.27362
18053,141.33809
18054,68.06883
18055,130.13351
18056,77.58458
18057,116.37816
18058,54.919914
18059,45.399437
18060,87.537415
18061,96.348114
18062,119.63994
18063,119.63994
18064,140.00587
18065,172.4935
18066,40.42167
18067,109.527405
18068,122.76914
18069,119.14945
18070,79.81807
18071,75.7505
18072,142.00029
18073,141.5027
18074,129.66776
18075,156.13069
18076,114.245995
18077,110.12834
18078,140.78682
18079,102.28306
18080,127.93462
18081,159.3292
18082,125.33914
18083,110.12834
18084,125.519264
18085,129.58878
18086,140.29816
18087,139.06363
18088,148.87186
18089,79.81807
18090,152.20776
18091,133.12749
18092,185.96233
18093,134.85068
18094,122.40302
18095,140.06618
18096,156.72356
18097,143.58324
18098,25.744802
18099,110.12834
18100,125.33914
18101,159.21872
18102,110.12834
18103,98.74612
18104,103.01987
18105,133.0859
18106,96.85132
18107,138.50278
18108,46.423584
18109,30.683002
18110,125.69723
18111,84.90163
18112,130.30731
18113,79.234795
18114,45.995956
18115,121.21576
18116,46.57414
18117,146.37791
18118,134.59032
18119,21.770859
18120,149.18597
18121,131.61856
18122,138.93846
18123,25.553148
18124,50.30789
18125,108.61837
18126,44.371815
18127,107.728325
18128,32.018837
18129,52.038376
18130,75.23744
18131,52.038376
18132,109.762924
18133,75.51362
18134,65.96815
18135,32.018837
18136,59.52814
18137,25.622625
18138,59.693523
18139,95.91596
18140,87.44059
18141,32.018837
18142,54.25224
18143,44.371815
18144,32.018837
18145,55.18502
18146,32.018837
18147,67.881226
18148,44.881004
18149,32.018837
18150,32.018837
18151,32.018837
18152,50.08724
18153,162.71504
18154,66.099945
18155,49.134636
18156,134.5407
18157,39.93353
18158,77.33363
18159,158.25974
18160,83.13974
18161,136.0719
18162,102.883255
18163,174.7448
18164,104.35639
18165,40.635715
18166,73.209755
18167,30.73813
18168,30.73813
18169,30.73813
18170,32.018837
18171,32.018837
18172,108.61837
18173,58.741673
18174,17.580658
18175,39.93353
18176,108.18718
18177,23.954008
18178,62.47539
18179,63.04914
18180,75.484344
18181,75.23744
18182,30.73813
18183,57.38587
18184,67.771385
18185,66.25076
18186,77.88735
18187,64.6632
18188,30.73813
18189,74.18983
18190,138.13266
18191,30.73813
18192,64.97013
18193,30.73813
18194,66.099945
18195,65.72962
18196,39.301468
18197,64.789345
18198,30.73813
18199,110.990585
18200,68.36397
18201,96.39397
18202,117.14177
18203,68.36397
18204,68.36397
18205,68.36397
18206,68.36397
18207,46.68731
18208,73.59822
18209,46.68731
18210,68.36397
18211,68.36397
18212,68.36397
18213,68.36397
18214,45.653847
18215,68.36397
18216,55.900524
18217,68.36397
18218,68.36397
18219,129.04622
18220,68.36397
18221,68.36397
18222,68.36397
18223,68.36397
18224,68.36397
18225,80.672646
18226,95.198845
18227,111.08358
18228,110.756256
18229,131.43465
18230,134.21423
18231,68.36397
18232,68.36397
18233,68.36397
18234,52.508724
18235,131.73872
18236,68.36397
18237,68.36397
18238,68.36397
18239,68.36397
18240,68.36397
18241,46.68731
18242,73.72277
18243,46.68731
18244,68.36397
18245,46.68731
18246,68.36397
18247,68.36397
18248,68.36397
18249,46.68731
18250,68.36397
18251,68.36397
18252,68.36397
18253,68.36397
18254,68.36397
18255,68.36397
18256,157.82251
18257,68.36397
18258,68.36397
18259,68.36397
18260,68.36397
18261,68.36397
18262,68.36397
18263,46.68731
18264,116.470634
18265,53.50028
18266,68.36397
18267,80.987175
18268,46.68731
18269,97.48485
18270,46.96041
18271,100.946365
18272,122.01813
18273,133.36661
18274,42.872246
18275,71.62312
18276,59.354626
18277,21.3812
18278,222.43604
18279,100.354744
18280,105.12844
18281,82.07392
18282,28.476334
18283,56.47811
18284,49.945732
18285,49.945732
18286,88.163956
18287,88.163956
18288,84.43147
18289,96.593864
18290,96.593864
18291,110.1256
18292,33.879642
18293,177.6024
18294,117.54767
18295,17.230665
18296,46.68731
18297,68.36397
18298,68.36397
18299,135.7315
18300,68.36397
18301,68.36397
18302,43.588615
18303,126.91708
18304,93.63549
18305,68.36397
18306,42.8842
18307,67.33049
18308,87.722984
18309,131.73872
18310,24.892975
18311,200.65273
18312,68.36397
18313,117.54767
18314,46.68731
18315,46.68731
18316,68.36397
18317,46.68731
18318,68.36397
18319,68.36397
18320,68.36397
18321,79.34963
18322,40.851982
18323,122.705055
18324,131.87097
18325,65.83904
18326,112.47365
18327,114.37092
18328,84.78359
18329,71.55512
18330,140.88698
18331,117.00576
18332,145.73338
18333,-2.486734
18334,106.098145
18335,91.43833
18336,92.32272
18337,53.921696
18338,58.513515
18339,101.096146
18340,57.703835
18341,59.302357
18342,86.19114
18343,30.490923
18344,30.034521
18345,59.52814
18346,47.2078
18347,50.481743
18348,51.2105
18349,60.17429
18350,53.89228
18351,53.032246
18352,100.70606
18353,64.40463
18354,75.7505
18355,75.7505
18356,53.98356
18357,53.98356
18358,75.635826
18359,53.98356
18360,53.98356
18361,53.98356
18362,53.98356
18363,59.302357
18364,62.931034
18365,69.84644
18366,120.151955
18367,115.74941
18368,126.514404
18369,118.486694
18370,126.55407
18371,101.08493
18372,54.832428
18373,72.804634
18374,92.73824
18375,92.73824
18376,92.73824
18377,92.73824
18378,92.73824
18379,146.00278
18380,92.73824
18381,92.73824
18382,92.73824
18383,92.73824
18384,92.73824
18385,104.463295
18386,67.16245
18387,146.00278
18388,78.40015
18389,89.67758
18390,108.12707
18391,113.24582
18392,97.98343
18393,111.52914
18394,28.885868
18395,68.90776
18396,93.734024
18397,219.146
18398,128.06265
18399,129.62103
18400,69.50002
18401,214.28871
18402,50.577675
18403,44.42686
18404,46.445534
18405,93.988884
18406,59.302357
18407,84.36629
18408,132.80957
18409,92.42471
18410,120.845695
18411,25.334347
18412,25.905699
18413,120.83274
18414,45.489395
18415,104.964165
18416,103.098145
18417,75.7505
18418,86.80374
18419,131.04555
18420,34.029995
18421,52.105694
18422,89.63435
18423,97.69163
18424,65.89055
18425,42.06429
18426,63.078686
18427,160.1129
18428,71.506615
18429,65.89055
18430,108.2499
18431,50.15367
18432,96.82162
18433,49.493088
18434,95.85743
18435,69.52129
18436,71.66234
18437,69.52129
18438,80.80185
18439,97.69163
18440,104.465065
18441,65.76273
18442,221.17453
18443,74.025085
18444,63.991535
18445,134.28206
18446,74.025085
18447,113.65879
18448,89.67758
18449,56.99425
18450,89.67758
18451,81.47241
18452,90.06638
18453,83.44629
18454,53.98356
18455,136.15419
18456,64.576126
18457,114.11582
18458,94.45295
18459,162.82205
18460,496.5254
18461,496.5254
18462,121.21175
18463,127.88057
18464,84.12863
18465,50.193108
18466,71.60262
18467,96.601166
18468,211.9243
18469,135.9648
18470,70.0083
18471,45.36979
18472,92.07299
18473,75.38852
18474,45.394566
18475,68.78041
18476,107.45
18477,48.97885
18478,87.352684
18479,91.49229
18480,89.0215
18481,157.01756
18482,238.89656
18483,64.6632
18484,130.16092
18485,87.352684
18486,87.352684
18487,81.80788
18488,496.5254
18489,121.21175
18490,126.24978
18491,129.76012
18492,102.66095
18493,55.2087
18494,64.94334
18495,64.6632
18496,66.90105
18497,64.15131
18498,52.471153
18499,277.62106
18500,121.21175
18501,87.30841
18502,96.826195
18503,54.806473
18504,89.0215
18505,131.64429
18506,157.3588
18507,84.249016
18508,35.92842
18509,42.61331
18510,87.32585
18511,87.11413
18512,87.11413
18513,53.586597
18514,44.121758
18515,87.11413
18516,148.79987
18517,53.25984
18518,42.394638
18519,-19.993053
18520,101.05517
18521,20.621977
18522,31.492483
18523,20.621977
18524,20.621977
18525,42.394638
18526,82.05946
18527,34.4283
18528,140.94576
18529,69.45089
18530,58.79343
18531,84.341805
18532,46.431313
18533,77.0131
18534,83.45475
18535,128.82675
18536,126.84262
18537,102.22487
18538,99.106544
18539,95.8541
18540,132.71434
18541,75.04017
18542,72.025604
18543,139.50362
18544,54.057396
18545,105.08322
18546,40.796265
18547,25.502577
18548,103.69898
18549,112.64464
18550,85.89077
18551,85.89077
18552,112.64464
18553,95.17994
18554,164.65028
18555,77.565285
18556,129.69696
18557,85.17308
18558,204.5209
18559,79.18832
18560,90.05704
18561,65.23693
18562,80.28632
18563,101.94686
18564,81.87307
18565,55.2087
18566,114.48997
18567,208.89575
18568,82.66191
18569,115.03007
18570,55.01883
18571,95.27957
18572,62.79888
18573,64.6632
18574,64.94334
18575,102.66095
18576,82.66191
18577,81.61093
18578,75.43408
18579,82.66191
18580,135.07317
18581,97.70329
18582,103.87457
18583,76.57124
18584,56.789486
18585,115.69141
18586,82.30845
18587,64.94771
18588,69.44553
18589,116.250984
18590,107.206726
18591,67.063484
18592,81.61093
18593,80.82209
18594,84.176025
18595,89.0215
18596,87.48665
18597,115.03007
18598,106.903755
18599,129.4225
18600,85.60831
18601,115.03007
18602,118.11952
18603,89.0215
18604,115.03007
18605,115.03007
18606,89.0215
18607,89.0215
18608,126.45881
18609,87.68729
18610,89.497696
18611,89.0215
18612,38.18427
18613,89.0215
18614,84.12863
18615,91.290855
18616,89.0215
18617,115.67959
18618,93.27005
18619,62.79888
18620,38.18427
18621,48.885025
18622,89.0215
18623,67.74502
18624,80.761795
18625,133.81874
18626,135.0038
18627,71.701645
18628,138.29276
18629,64.96146
18630,163.3315
18631,80.67427
18632,89.0215
18633,109.56607
18634,158.00354
18635,86.50817
18636,73.23491
18637,122.665794
18638,110.746765
18639,89.0215
18640,119.38861
18641,68.23934
18642,89.98759
18643,89.98759
18644,88.93661
18645,136.84898
18646,121.94605
18647,72.01584
18648,109.331375
18649,125.683105
18650,133.61137
18651,101.53701
18652,177.58282
18653,113.77699
18654,87.02386
18655,135.07317
18656,53.93026
18657,162.82205
18658,35.683456
18659,178.69157
18660,115.889824
18661,96.62725
18662,113.1329
18663,60.988678
18664,118.759964
18665,168.18738
18666,93.544876
18667,99.7789
18668,87.24601
18669,87.194466
18670,113.1329
18671,16.565048
18672,158.13174
18673,16.565048
18674,75.837395
18675,131.55585
18676,131.42389
18677,75.837395
